Country_code,Date,New_confirmed,New_deaths
DO,2020-03-13,0,0

DO,2020-03-11,0,0

DO,2020-03-08,3,0

DO,2020-03-06,1,0

DO,2020-03-02,0,0

DO,2020-03-01,1,0

EC,2020-04-16,0,0

EC,2020-04-15,255,19

EC,2020-04-14,74,14

EC,2020-04-13,63,22

EC,2020-04-12,209,18

EC,2020-04-11,96,18

EC,2020-04-10,2196,25

EC,2020-04-09,515,30

EC,2020-04-08,703,51

EC,2020-04-07,0,0

EC,2020-04-06,101,11

EC,2020-04-05,181,8

EC,2020-04-04,97,27

EC,2020-04-03,205,25

EC,2020-04-02,415,27

EC,2020-04-01,508,18

EC,2020-03-31,278,15

EC,2020-03-30,38,2

EC,2020-03-29,101,10

EC,2020-03-28,228,12

EC,2020-03-27,192,2

EC,2020-03-26,230,6

EC,2020-03-25,91,1

EC,2020-03-24,101,9

EC,2020-03-23,192,4

EC,2020-03-22,283,7

EC,2020-03-21,139,2

EC,2020-03-20,168,2

EC,2020-03-19,88,1

EC,2020-03-18,53,0

EC,2020-03-17,21,0

EC,2020-03-16,9,0

EC,2020-03-14,11,2

EC,2020-03-13,0,0

EC,2020-03-11,2,0

EC,2020-03-09,1,0

EC,2020-03-08,1,0

EC,2020-03-05,3,0

EC,2020-03-04,3,0

EC,2020-03-03,1,0

EC,2020-03-01,6,0

EG,2020-04-16,0,0

EG,2020-04-15,155,5

EG,2020-04-14,160,14

EG,2020-04-13,125,5

EG,2020-04-12,126,13

EG,2020-04-11,145,11

EG,2020-04-10,95,17

EG,2020-04-09,139,15

EG,2020-04-08,110,9

EG,2020-04-07,128,9

EG,2020-04-06,149,7

EG,2020-04-05,103,7

EG,2020-04-04,85,5

EG,2020-04-03,120,8

EG,2020-04-02,86,6

EG,2020-04-01,69,6

EG,2020-03-31,54,5

EG,2020-03-30,47,1

EG,2020-03-29,33,4

EG,2020-03-28,40,6

EG,2020-03-27,41,6

EG,2020-03-26,39,3

EG,2020-03-25,54,1

EG,2020-03-24,36,1

EG,2020-03-23,39,5

EG,2020-03-22,33,4

EG,2020-03-21,9,2

EG,2020-03-20,29,2

EG,2020-03-19,60,0

EG,2020-03-18,0,2

EG,2020-03-17,46,2

EG,2020-03-16,40,0

EG,2020-03-15,1,0

EG,2020-03-14,29,0

EG,2020-03-13,13,1

EG,2020-03-12,7,0

EG,2020-03-11,1,0

EG,2020-03-10,4,0

EG,2020-03-09,6,0

EG,2020-03-08,34,1

EG,2020-03-06,12,0

EG,2020-03-05,1,0

EG,2020-03-01,1,0

EG,2020-02-28,0,0

EG,2020-02-21,0,0

EG,2020-02-14,1,0

SV,2020-04-16,5,0

SV,2020-04-15,10,0

SV,2020-04-14,12,0

SV,2020-04-13,12,0

SV,2020-04-12,7,0

SV,2020-04-11,1,0

SV,2020-04-10,14,0

SV,2020-04-09,10,1

SV,2020-04-08,15,1

SV,2020-04-07,9,0

SV,2020-04-06,7,1

SV,2020-04-05,6,0

SV,2020-04-04,10,1

SV,2020-04-03,5,0

SV,2020-04-02,9,1

SV,2020-04-01,0,0

SV,2020-03-31,2,1

SV,2020-03-30,6,0

SV,2020-03-29,5,0

SV,2020-03-28,6,0

SV,2020-03-27,0,0

SV,2020-03-26,4,0

SV,2020-03-25,4,0

SV,2020-03-24,2,0

SV,2020-03-23,0,0

SV,2020-03-21,2,0

SV,2020-03-19,1,0

GQ,2020-04-16,0,0

GQ,2020-04-15,10,0

GQ,2020-04-14,20,0

GQ,2020-04-13,0,0

GQ,2020-04-12,3,0

GQ,2020-04-11,0,0

GQ,2020-04-10,0,0

GQ,2020-04-09,0,0

GQ,2020-04-08,2,0

GQ,2020-04-07,0,0

GQ,2020-04-06,0,0

GQ,2020-04-05,0,0

GQ,2020-04-04,0,0

GQ,2020-04-03,1,0

GQ,2020-04-02,0,0

GQ,2020-04-01,3,0

GQ,2020-03-31,0,0

GQ,2020-03-30,0,0

GQ,2020-03-29,0,0

GQ,2020-03-28,0,0

GQ,2020-03-27,0,0

GQ,2020-03-26,3,0

GQ,2020-03-25,0,0

GQ,2020-03-24,0,0

GQ,2020-03-23,3,0

GQ,2020-03-19,2,0

GQ,2020-03-18,3,0

GQ,2020-03-15,1,0

ER,2020-04-16,0,0

ER,2020-04-15,1,0

ER,2020-04-14,0,0

ER,2020-04-13,0,0

ER,2020-04-12,0,0

ER,2020-04-11,0,0

ER,2020-04-10,1,0

ER,2020-04-09,0,0

ER,2020-04-08,2,0

ER,2020-04-07,0,0

ER,2020-04-06,2,0

ER,2020-04-05,0,0

ER,2020-04-04,7,0

ER,2020-04-03,0,0

ER,2020-04-02,7,0

ER,2020-04-01,0,0

ER,2020-03-31,3,0

ER,2020-03-30,0,0

ER,2020-03-29,6,0

ER,2020-03-28,0,0

ER,2020-03-27,0,0

ER,2020-03-26,2,0

ER,2020-03-25,3,0

ER,2020-03-24,0,0

ER,2020-03-23,0,0

ER,2020-03-22,0,0

ER,2020-03-21,1,0

EE,2020-04-16,34,1

EE,2020-04-15,27,4

EE,2020-04-14,41,3

EE,2020-04-13,23,3

EE,2020-04-12,5,1

EE,2020-04-11,46,0

EE,2020-04-10,51,0

EE,2020-04-09,22,0

EE,2020-04-08,36,3

EE,2020-04-07,41,2

EE,2020-04-06,11,4

EE,2020-04-05,58,2

EE,2020-04-04,78,1

EE,2020-04-03,103,1

EE,2020-04-02,79,6

EE,2020-04-01,34,1

EE,2020-03-31,30,1

EE,2020-03-30,36,0

EE,2020-03-29,34,2

EE,2020-03-28,70,0

EE,2020-03-27,37,0

EE,2020-03-26,134,0

EE,2020-03-25,35,1

EE,2020-03-24,17,0

EE,2020-03-23,26,0

EE,2020-03-22,20,0

EE,2020-03-21,23,0

EE,2020-03-20,16,0

EE,2020-03-19,9,0

EE,2020-03-18,33,0

EE,2020-03-17,20,0

EE,2020-03-16,34,0

EE,2020-03-15,56,0

EE,2020-03-14,36,0

EE,2020-03-13,63,0

EE,2020-03-11,4,0

EE,2020-03-10,2,0

EE,2020-03-06,7,0

EE,2020-03-05,1,0

EE,2020-03-03,1,0

EE,2020-02-27,1,0

ET,2020-04-16,7,0

ET,2020-04-15,3,0

ET,2020-04-14,8,0

ET,2020-04-13,3,0

ET,2020-04-12,2,0

ET,2020-04-11,4,0

ET,2020-04-10,9,1

ET,2020-04-09,1,0

ET,2020-04-08,3,0

ET,2020-04-07,8,0

ET,2020-04-06,1,0

ET,2020-04-05,5,2

ET,2020-04-04,3,0

ET,2020-04-03,6,0

ET,2020-04-02,0,0

ET,2020-04-01,3,0

ET,2020-03-31,3,0

ET,2020-03-30,2,0

ET,2020-03-29,5,0

ET,2020-03-28,0,0

ET,2020-03-27,4,0

ET,2020-03-26,0,0

ET,2020-03-25,0,0

ET,2020-03-24,1,0

ET,2020-03-23,0,0

ET,2020-03-22,2,0

ET,2020-03-20,3,0

ET,2020-03-18,1,0

ET,2020-03-16,4,0

ET,2020-03-13,0,0

ET,2020-03-11,1,0

FO,2020-03-18,0,0

FO,2020-03-08,1,0

FO,2020-03-04,1,0

FJ,2020-04-16,1,0

FJ,2020-04-15,0,0

FJ,2020-04-14,0,0

FJ,2020-04-13,0,0

FJ,2020-04-12,0,0

FJ,2020-04-11,0,0

FJ,2020-04-10,1,0

FJ,2020-04-09,0,0

FJ,2020-04-08,0,0

FJ,2020-04-07,1,0

FJ,2020-04-06,2,0

FJ,2020-04-05,0,0

FJ,2020-04-04,5,0

FJ,2020-04-03,0,0

FJ,2020-04-02,2,0

FJ,2020-04-01,0,0

FJ,2020-03-31,0,0

FJ,2020-03-30,0,0

FJ,2020-03-29,0,0

FJ,2020-03-28,0,0

FJ,2020-03-27,0,0

FJ,2020-03-26,0,0

FJ,2020-03-25,1,0

FJ,2020-03-24,1,0

FJ,2020-03-23,1,0

FJ,2020-03-22,1,0

FJ,2020-03-19,1,0

FI,2020-04-16,132,3

FI,2020-04-15,76,8

FI,2020-04-14,97,5

FI,2020-04-13,90,3

FI,2020-04-12,69,7

FI,2020-04-11,136,1

FI,2020-04-10,164,6

FI,2020-04-09,118,2

FI,2020-04-08,179,6

FI,2020-04-07,132,7

FI,2020-04-06,249,0

FI,2020-04-05,45,3

FI,2020-04-04,267,5

FI,2020-04-03,97,1

FI,2020-04-02,72,2

FI,2020-04-01,28,0

FI,2020-03-31,66,4

FI,2020-03-30,112,2

FI,2020-03-29,73,2

FI,2020-03-28,126,2

FI,2020-03-27,83,2

FI,2020-03-26,78,2

FI,2020-03-25,88,2

FI,2020-03-24,92,0

FI,2020-03-23,74,0

FI,2020-03-22,103,0

FI,2020-03-21,73,1

FI,2020-03-20,50,0

FI,2020-03-19,64,0

FI,2020-03-18,15,0

FI,2020-03-17,44,0

FI,2020-03-16,33,0

FI,2020-03-15,19,0

FI,2020-03-14,70,0

FI,2020-03-13,96,0

FI,2020-03-11,19,0

FI,2020-03-10,10,0

FI,2020-03-09,7,0

FI,2020-03-08,8,0

FI,2020-03-06,3,0

FI,2020-03-05,6,0

FI,2020-03-01,3,0

FI,2020-02-29,1,0

FI,2020-02-26,1,0

FI,2020-02-12,0,0

FI,2020-01-31,0,0

FI,2020-01-31,0,0

FI,2020-01-31,0,0

FI,2020-01-30,0,0

FI,2020-01-30,0,0

FI,2020-01-29,0,0

FI,2020-01-29,0,0

FI,2020-01-28,1,0

FR,2020-04-16,13281,0

FR,2020-04-15,3221,1440

FR,2020-04-14,0,762

FR,2020-04-13,4205,574

FR,2020-04-12,2943,561

FR,2020-04-11,4796,636

FR,2020-04-10,7150,987

FR,2020-04-09,4822,1341

FR,2020-04-08,3894,544

FR,2020-04-07,11102,1417

FR,2020-04-06,5190,833

FR,2020-04-05,2925,519

FR,2020-04-04,25646,1054

FR,2020-04-03,5273,1122

FR,2020-04-02,2180,1355

FR,2020-04-01,4922,511

FR,2020-03-31,7657,502

FR,2020-03-30,4462,419

FR,2020-03-29,2603,294

FR,2020-03-28,4703,320

FR,2020-03-27,3851,299

FR,2020-03-26,3951,365

FR,2020-03-25,2978,231

FR,2020-03-24,2499,240

FR,2020-03-23,4079,188

FR,2020-03-22,1736,112

FR,2020-03-21,1676,112

FR,2020-03-20,1746,207

FR,2020-03-19,1834,95

FR,2020-03-18,1369,0

FR,2020-03-17,1033,0

FR,2020-03-16,2137,57

FR,2020-03-15,33,0

FR,2020-03-14,813,12

FR,2020-03-13,1383,31

FR,2020-03-11,500,15

FR,2020-03-10,575,14

FR,2020-03-09,83,0

FR,2020-03-08,177,8

FR,2020-03-07,296,2

FR,2020-03-06,276,3

FR,2020-03-05,92,2

FR,2020-03-04,81,0

FR,2020-03-03,13,1

FR,2020-03-02,61,1

FR,2020-03-01,30,0

FR,2020-02-29,43,0

FR,2020-02-28,19,0

FR,2020-02-27,20,0

FR,2020-02-26,4,1

FR,2020-02-25,2,0

FR,2020-02-15,1,1

FR,2020-02-12,0,0

FR,2020-02-08,5,0

FR,2020-02-01,0,0

FR,2020-02-01,0,0

FR,2020-01-31,1,0

FR,2020-01-31,0,0

FR,2020-01-30,0,0

FR,2020-01-30,0,0

FR,2020-01-29,0,0

FR,2020-01-29,0,0

FR,2020-01-28,1,0

FR,2020-01-28,0,0

FR,2020-01-27,1,0

FR,2020-01-27,0,0

FR,2020-01-26,0,0

FR,2020-01-26,0,0

FR,2020-01-25,0,0

FR,2020-01-25,0,0

FR,2020-01-24,1,0

FR,2020-01-24,0,0

FR,2020-01-23,2,0

GF,2020-04-16,68,0

GF,2020-03-21,3,0

GF,2020-03-20,4,0

GF,2020-03-16,6,0

GF,2020-03-13,0,0

GF,2020-03-11,0,0

GF,2020-03-07,5,0

GA,2020-04-16,0,0

GA,2020-04-15,23,0

GA,2020-04-14,0,0

GA,2020-04-13,8,0

GA,2020-04-12,3,0

GA,2020-04-11,2,0

GA,2020-04-10,0,0

GA,2020-04-09,10,0

GA,2020-04-08,4,0

GA,2020-04-07,6,0

GA,2020-04-06,3,0

GA,2020-04-05,0,0

GA,2020-04-04,0,0

GA,2020-04-03,0,0

GA,2020-04-02,3,0

GA,2020-04-01,2,0

GA,2020-03-31,9,0

GA,2020-03-30,0,0

GA,2020-03-29,0,0

GA,2020-03-28,0,0

GA,2020-03-27,0,0

GA,2020-03-26,1,0

GA,2020-03-25,0,0

GA,2020-03-24,1,0

GA,2020-03-23,0,0

GA,2020-03-22,1,0

GA,2020-03-21,1,0

GA,2020-03-20,2,1

GA,2020-03-14,1,0

GM,2020-04-16,0,0

GM,2020-04-15,0,0

GM,2020-04-14,0,0

GM,2020-04-13,0,0

GM,2020-04-12,0,0

GM,2020-04-11,5,0

GM,2020-04-10,0,0

GM,2020-04-09,0,0

GM,2020-04-08,0,0

GM,2020-04-07,0,0

GM,2020-04-06,0,0

GM,2020-04-05,0,0

GM,2020-04-04,0,0

GM,2020-04-03,0,0

GM,2020-04-02,0,0

GM,2020-04-01,0,0

GM,2020-03-31,0,0

GM,2020-03-30,0,0

GM,2020-03-29,1,0

GM,2020-03-28,0,0

GM,2020-03-27,0,0

GM,2020-03-26,0,0

GM,2020-03-25,0,0

GM,2020-03-24,1,0

GM,2020-03-23,1,1

GM,2020-03-18,0,0

GM,2020-03-17,1,0

GE,2020-04-16,30,0

GE,2020-04-15,6,0

GE,2020-04-14,28,0

GE,2020-04-13,15,0

GE,2020-04-12,15,0

GE,2020-04-11,8,0

GE,2020-04-10,16,0

GE,2020-04-09,7,0

GE,2020-04-08,15,0

GE,2020-04-07,8,1

GE,2020-04-06,14,0

GE,2020-04-05,12,1

GE,2020-04-04,7,1

GE,2020-04-03,21,0

GE,2020-04-02,17,0

GE,2020-04-01,7,0

GE,2020-03-31,7,0

GE,2020-03-30,12,0

GE,2020-03-29,1,0

GE,2020-03-28,7,0

GE,2020-03-27,4,0

GE,2020-03-26,4,0

GE,2020-03-25,5,0

GE,2020-03-24,9,0

GE,2020-03-23,7,0

GE,2020-03-22,5,0

GE,2020-03-21,6,0

GE,2020-03-20,3,0

GE,2020-03-19,2,0

GE,2020-03-18,4,0

GE,2020-03-17,1,0

GE,2020-03-16,0,0

GE,2020-03-14,8,0

GE,2020-03-13,1,0

GE,2020-03-11,9,0

GE,2020-03-09,2,0

GE,2020-03-08,9,0

GE,2020-03-05,1,0

GE,2020-03-01,2,0

GE,2020-02-27,0,0

GE,2020-02-26,1,0

DE,2020-04-16,796,46

DE,2020-04-15,3394,510

DE,2020-04-14,1287,100

DE,2020-04-13,2218,172

DE,2020-04-12,2946,151

DE,2020-04-11,2737,104

DE,2020-04-10,3990,160

DE,2020-04-09,4885,258

DE,2020-04-08,5633,333

DE,2020-04-07,4289,206

DE,2020-04-06,3251,226

DE,2020-04-05,4031,140

DE,2020-04-04,4933,169

DE,2020-04-03,6365,168

DE,2020-04-02,6922,187

DE,2020-04-01,6064,145

DE,2020-03-31,4923,130

DE,2020-03-30,4790,112

DE,2020-03-29,4400,100

DE,2020-03-28,6824,91

DE,2020-03-27,6933,75

DE,2020-03-26,6615,61

DE,2020-03-25,4337,49

DE,2020-03-24,3930,34

DE,2020-03-23,4183,29

DE,2020-03-22,2660,10

DE,2020-03-21,2365,17

DE,2020-03-20,4528,23

DE,2020-03-19,2993,16

DE,2020-03-18,3070,4

DE,2020-03-17,1985,7

DE,2020-03-16,1477,6

DE,2020-03-15,1210,2

DE,2020-03-14,910,2

DE,2020-03-13,1597,4

DE,2020-03-12,170,0

DE,2020-03-11,451,1

DE,2020-03-10,281,0

DE,2020-03-09,136,2

DE,2020-03-08,241,0

DE,2020-03-07,129,0

DE,2020-03-06,188,0

DE,2020-03-05,220,0

DE,2020-03-04,66,0

DE,2020-03-03,37,0

DE,2020-03-02,29,0

DE,2020-03-01,51,0

DE,2020-02-29,31,0

DE,2020-02-28,2,0

DE,2020-02-27,19,0

DE,2020-02-26,10,0

DE,2020-02-25,1,0

DE,2020-02-21,0,0

DE,2020-02-18,0,0

DE,2020-02-13,0,0

DE,2020-02-11,2,0

DE,2020-02-09,1,0

DE,2020-02-07,1,0

DE,2020-02-03,2,0

DE,2020-02-02,2,0

DE,2020-02-01,0,0

DE,2020-01-31,3,0

DE,2020-01-31,0,0

DE,2020-01-30,1,0

DE,2020-01-30,0,0

DE,2020-01-29,0,0

DE,2020-01-29,0,0

DE,2020-01-28,0,0

DE,2020-01-28,0,0

DE,2020-01-27,4,0

GH,2020-04-16,5,0

GH,2020-04-15,0,0

GH,2020-04-14,70,0

GH,2020-04-13,0,0

GH,2020-04-12,158,0

GH,2020-04-11,30,2

GH,2020-04-10,0,0

GH,2020-04-09,65,0

GH,2020-04-08,26,1

GH,2020-04-07,73,0

GH,2020-04-06,0,0

GH,2020-04-05,9,0

GH,2020-04-04,0,0

GH,2020-04-03,1,0

GH,2020-04-02,9,0

GH,2020-04-01,34,0

GH,2020-03-31,9,0

GH,2020-03-30,0,0

GH,2020-03-29,11,0

GH,2020-03-28,4,1

GH,2020-03-27,5,0

GH,2020-03-26,39,0

GH,2020-03-25,40,2

GH,2020-03-24,26,0

GH,2020-03-23,3,1

GH,2020-03-22,5,0

GH,2020-03-21,3,1

GH,2020-03-20,5,0

GH,2020-03-19,4,0

GH,2020-03-17,1,0

GH,2020-03-15,3,0

GH,2020-03-14,3,0

GI,2020-04-16,130,0

GI,2020-03-10,0,0

GI,2020-03-04,1,0

GR,2020-04-16,0,0

GR,2020-04-15,22,1

GR,2020-04-14,25,2

GR,2020-04-13,31,1

GR,2020-04-12,33,5

GR,2020-04-11,70,1

GR,2020-04-10,56,5

GR,2020-04-09,71,4

GR,2020-04-08,52,2

GR,2020-04-07,77,2

GR,2020-04-06,20,6

GR,2020-04-05,62,5

GR,2020-04-04,60,5

GR,2020-04-03,69,10

GR,2020-04-02,129,3

GR,2020-04-01,101,1

GR,2020-03-31,102,6

GR,2020-03-30,56,5

GR,2020-03-29,95,6

GR,2020-03-28,95,4

GR,2020-03-27,74,2

GR,2020-03-26,71,4

GR,2020-03-25,78,2

GR,2020-03-24,48,3

GR,2020-03-23,71,2

GR,2020-03-22,94,2

GR,2020-03-21,35,7

GR,2020-03-20,77,0

GR,2020-03-19,0,1

GR,2020-03-18,31,0

GR,2020-03-17,56,1

GR,2020-03-16,0,0

GR,2020-03-15,103,1

GR,2020-03-14,38,2

GR,2020-03-13,91,0

GR,2020-03-11,10,1

GR,2020-03-10,16,0

GR,2020-03-08,27,0

GR,2020-03-07,1,0

GR,2020-03-06,14,0

GR,2020-03-05,22,0

GR,2020-03-04,2,0

GR,2020-03-01,3,0

GR,2020-02-28,1,0

GR,2020-02-27,2,0

GR,2020-02-26,1,0

GL,2020-04-16,11,0

GL,2020-03-19,0,0

GL,2020-03-16,1,0

GD,2020-04-16,0,0

GD,2020-04-15,0,0

GD,2020-04-14,0,0

GD,2020-04-13,0,0

GD,2020-04-12,0,0

GD,2020-04-11,0,0

GD,2020-04-10,2,0

GD,2020-04-09,0,0

GD,2020-04-08,0,0

GD,2020-04-07,0,0

GD,2020-04-06,0,0

GD,2020-04-05,0,0

GD,2020-04-04,0,0

GD,2020-04-03,2,0

GD,2020-04-02,1,0

GD,2020-04-01,0,0

GD,2020-03-31,0,0

GD,2020-03-30,0,0

GD,2020-03-29,2,0

GD,2020-03-28,0,0

GD,2020-03-27,0,0

GD,2020-03-26,6,0

GD,2020-03-25,0,0

GD,2020-03-24,0,0

GD,2020-03-23,0,0

GD,2020-03-22,1,0

GP,2020-04-16,89,8

GP,2020-03-22,3,0

GP,2020-03-21,8,0

GP,2020-03-20,12,0

GP,2020-03-19,6,0

GP,2020-03-18,9,0

GP,2020-03-17,12,0

GP,2020-03-16,3,0

GP,2020-03-13,2,0

GP,2020-03-11,1,0

GU,2020-03-24,32,0

GU,2020-03-22,0,1

GU,2020-03-18,0,0

GU,2020-03-16,3,0

GT,2020-04-16,16,0

GT,2020-04-15,13,0

GT,2020-04-14,11,0

GT,2020-04-13,1,0

GT,2020-04-12,18,2

GT,2020-04-11,11,0

GT,2020-04-10,31,0

GT,2020-04-09,8,0

GT,2020-04-08,10,0

GT,2020-04-07,7,0

GT,2020-04-06,9,1

GT,2020-04-05,0,0

GT,2020-04-04,11,1

GT,2020-04-03,3,0

GT,2020-04-02,8,0

GT,2020-04-01,1,0

GT,2020-03-31,2,0

GT,2020-03-30,2,0

GT,2020-03-29,0,0

GT,2020-03-28,6,0

GT,2020-03-27,3,0

GT,2020-03-26,1,0

GT,2020-03-25,3,0

GT,2020-03-24,1,0

GT,2020-03-23,1,0

GT,2020-03-22,2,0

GT,2020-03-21,5,0

GT,2020-03-20,3,0

GT,2020-03-19,3,0

GT,2020-03-17,4,0

GT,2020-03-16,1,1

GT,2020-03-14,1,0

GG,2020-03-18,0,0

GG,2020-03-17,0,0

GG,2020-03-13,1,0

GN,2020-04-16,0,0

GN,2020-04-15,41,1

GN,2020-04-14,44,0

GN,2020-04-13,69,0

GN,2020-04-12,0,0

GN,2020-04-11,38,0

GN,2020-04-10,18,0

GN,2020-04-09,30,0

GN,2020-04-08,20,0

GN,2020-04-07,16,0

GN,2020-04-06,7,0

GN,2020-04-05,10,0

GN,2020-04-04,38,0

GN,2020-04-03,21,0

GN,2020-04-02,22,0

GN,2020-04-01,8,0

GN,2020-03-31,0,0

GN,2020-03-30,6,0

GN,2020-03-29,8,0

GN,2020-03-28,0,0

GN,2020-03-27,4,0

GN,2020-03-26,0,0

GN,2020-03-25,0,0

GN,2020-03-24,0,0

GN,2020-03-23,2,0

GN,2020-03-21,1,0

GN,2020-03-15,0,0

GN,2020-03-13,0,0

GN,2020-03-11,1,0

GW,2020-04-16,0,0

GW,2020-04-15,5,0

GW,2020-04-14,0,0

GW,2020-04-13,0,0

GW,2020-04-12,0,0

GW,2020-04-11,2,0

GW,2020-04-10,0,0

GW,2020-04-09,3,0

GW,2020-04-08,0,0

GW,2020-04-07,15,0

GW,2020-04-06,0,0

GW,2020-04-05,0,0

GW,2020-04-04,3,0

GW,2020-04-03,6,0

GW,2020-04-02,0,0

GW,2020-04-01,1,0

GW,2020-03-31,0,0

GW,2020-03-30,6,0

GW,2020-03-29,0,0

GW,2020-03-28,0,0

GW,2020-03-27,0,0

GW,2020-03-26,0,0

GW,2020-03-25,2,0

GY,2020-04-16,0,0

GY,2020-04-15,8,0

GY,2020-04-14,2,0

GY,2020-04-13,0,0

GY,2020-04-12,0,0

GY,2020-04-11,8,0

GY,2020-04-10,0,0

GY,2020-04-09,0,0

GY,2020-04-08,4,1

GY,2020-04-07,2,1

GY,2020-04-06,7,0

GY,2020-04-05,1,0

GY,2020-04-04,0,0

GY,2020-04-03,4,0

GY,2020-04-02,0,2

GY,2020-04-01,7,0

GY,2020-03-31,4,1

GY,2020-03-30,0,0

GY,2020-03-29,0,0

GY,2020-03-28,3,0

GY,2020-03-27,0,0

GY,2020-03-26,0,0

GY,2020-03-25,0,0

GY,2020-03-24,0,0

GY,2020-03-23,13,0

GY,2020-03-17,3,0

GY,2020-03-15,3,0

GY,2020-03-14,0,0

GY,2020-03-13,0,0

GY,2020-03-12,0,0

GY,2020-03-11,1,1

HT,2020-04-16,0,0

HT,2020-04-15,1,0

HT,2020-04-14,0,0

HT,2020-04-13,7,0

HT,2020-04-12,0,1

HT,2020-04-11,2,0

HT,2020-04-10,1,0

HT,2020-04-09,3,1

HT,2020-04-08,2,0

HT,2020-04-07,1,0

HT,2020-04-06,3,0

HT,2020-04-05,1,1

HT,2020-04-04,2,0

HT,2020-04-03,2,0

HT,2020-04-02,0,0

HT,2020-04-01,1,0

HT,2020-03-31,0,0

HT,2020-03-30,0,0

HT,2020-03-29,7,0

HT,2020-03-28,0,0

HT,2020-03-27,0,0

HT,2020-03-26,0,0

HT,2020-03-25,1,0

HT,2020-03-24,1,0

HT,2020-03-23,4,0

HT,2020-03-21,0,0

HT,2020-03-20,2,0

VA,2020-03-18,0,0

VA,2020-04-15,0,0

VA,2020-04-14,0,0

VA,2020-04-13,0,0

VA,2020-04-12,0,0

VA,2020-04-11,0,0

VA,2020-04-10,0,0

VA,2020-04-09,0,0

VA,2020-04-08,1,0

VA,2020-04-07,0,0

VA,2020-04-06,0,0

VA,2020-04-05,0,0

VA,2020-04-04,0,0

VA,2020-04-03,0,0

VA,2020-04-02,1,0

VA,2020-04-01,0,0

VA,2020-03-31,0,0

VA,2020-03-30,0,0

VA,2020-03-29,0,0

VA,2020-03-28,2,0

VA,2020-03-27,0,0

VA,2020-03-26,0,0

VA,2020-03-25,0,0

VA,2020-03-24,3,0

VA,2020-03-23,0,0

VA,2020-03-13,0,0

VA,2020-03-11,0,0

VA,2020-03-10,1,0

HN,2020-04-16,7,4

HN,2020-04-15,12,5

HN,2020-04-14,10,1

HN,2020-04-13,4,0

HN,2020-04-12,1,1

HN,2020-04-11,10,1

HN,2020-04-10,39,0

HN,2020-04-09,31,1

HN,2020-04-08,7,0

HN,2020-04-07,7,0

HN,2020-04-06,30,0

HN,2020-04-05,4,7

HN,2020-04-04,42,0

HN,2020-04-03,3,1

HN,2020-04-02,47,4

HN,2020-04-01,31,3

HN,2020-03-31,2,0

HN,2020-03-30,29,4

HN,2020-03-29,15,2

HN,2020-03-28,27,0

HN,2020-03-27,16,0

HN,2020-03-26,16,1

HN,2020-03-25,6,0

HN,2020-03-24,3,0

HN,2020-03-23,1,0

HN,2020-03-22,2,0

HN,2020-03-20,12,0

HN,2020-03-19,3,0

HN,2020-03-18,1,0

HN,2020-03-17,2,0

HN,2020-03-16,3,0

HN,2020-03-15,1,0

HN,2020-03-13,0,0

HN,2020-03-11,2,0

HU,2020-04-16,73,8

HU,2020-04-15,67,12

HU,2020-04-14,54,13

HU,2020-04-13,48,10

HU,2020-04-12,100,14

HU,2020-04-11,120,8

HU,2020-04-10,210,11

HU,2020-04-09,85,8

HU,2020-04-08,78,11

HU,2020-04-07,73,9

HU,2020-04-06,11,4

HU,2020-04-05,55,2

HU,2020-04-04,55,6

HU,2020-04-03,38,5

HU,2020-04-02,60,1

